model_name,chinese,coding,creative_writing,english,exclude_ties,expert,french,german,hard_prompts,hard_prompts_english,industry_business_and_management_and_financial_operations,industry_entertainment_and_sports_and_media,industry_legal_and_government,industry_life_and_physical_and_social_science,industry_mathematical,industry_medicine_and_healthcare,industry_software_and_it_services,industry_writing_and_literature_and_language,instruction_following,japanese,korean,longer_query,math,multi_turn,overall,russian,spanish
qwen3-max-preview,1489.765719222007,1481.8625796781037,1395.0666934019227,1439.0831813873704,1431.7165663610372,1468.5165860547681,1461.5223600936615,1446.7305157432636,1459.3721906152366,1457.2291621445763,1445.2290593921123,1397.6360611011849,1430.2445397925253,1457.2238724187462,1441.64989982702,1473.5937960381598,1470.3481684030864,1405.7026084556912,1426.8188162102688,1382.2133835031061,1381.6313196561177,1443.9495724779713,1440.3756959388595,1445.4308030930188,1435.0002546397743,1418.944560826891,1448.8296120234131
qwen3-next-80b-a3b-instruct,1454.013081154901,1445.4305156049156,1319.259522613694,1411.4369072491463,1383.856624063614,1398.5645688299749,1404.0651283899529,1386.1815960757808,1420.9444490122976,1428.6273768799906,1410.8538006335154,1329.5807810018296,1411.3395101979102,1417.4402744047118,1419.2814522246538,1439.9922291296489,1443.0687641836207,1345.0790909803823,1379.9965307691657,1374.227362441741,1319.470073773337,1391.4673454620465,1420.3427447194986,1404.5038951210502,1401.5906584189536,1386.2782586423086,1418.279877554178
qwen3-next-80b-a3b-thinking,1414.737564703032,1420.894361816776,1324.947250120406,1386.7857736151993,1336.7121569004646,1386.9151042419712,1368.0276276601644,1363.3777003187713,1384.5652886909666,1395.9998155562066,1365.9807165582852,1315.727738038924,1359.9682945638085,1380.144972008751,1388.971944691574,1392.2322347608708,1409.4863245798194,1338.1782287344874,1358.4302660635954,1291.4015155434688,1312.2325458065484,1369.3366073440307,1390.921743987491,1349.8858477588699,1368.983757169487,1352.3611385405925,1349.8615585904308
qwen3-vl-235b-a22b-instruct,1455.6680818439709,1465.7852211616398,1363.0438466706103,1428.511277197366,1402.799383922755,1449.3035293539644,1457.17783686611,1406.9992291766102,1440.4388950806115,1452.696756879846,1437.619055374799,1362.3880201867491,1436.206626702419,1440.2012965300642,1411.8928944203117,1434.966201303024,1455.7263509540212,1387.5054789159149,1413.973413935773,1367.4317206039414,1378.2738073083372,1424.550619027833,1412.578790779823,1426.0413520870923,1415.7882649904034,1399.2237314860138,1399.2546271951642
qwen3-vl-235b-a22b-thinking,1440.3442874486316,1456.0554072607504,1337.376718682391,1404.2496271942707,1372.6167627877396,1434.688781641388,,1414.6154032209013,1419.2175034756954,1420.3920646687927,1392.9267403152135,1361.0146363448314,1402.7913118950173,1406.6334469095805,1435.5622496884655,1414.5231358116637,1438.248148331029,1363.9237883789299,1384.616060016151,,1360.187977218506,1406.769022623229,1407.947716204528,1387.5980431114094,1395.478694589134,1376.6981064101649,1382.640172141958
qwen3.5-122b-a10b,1477.5915674747223,1450.1721727183747,1374.5435523452913,1429.9932215539532,1402.4684319920023,1442.8548228039826,1426.6545022956416,1405.9019946599217,1428.7679866296469,1436.7388607558703,1415.4347918681024,1372.334702513326,1424.3021595190605,1431.8917211477194,1421.1032055196317,1429.2493888950357,1447.7247190155908,1400.815309974519,1405.524363040519,,1322.9848792952864,1416.3703904747172,1425.2032097059896,1415.2704727551825,1416.8369684594886,1390.8506485723633,1420.971804497899
qwen3.5-27b,1480.4038403274265,1439.7465468704693,1351.0355264421366,1426.0583470064093,1382.0808075564441,1435.3615479322661,1386.6641472101749,1374.505256413428,1419.5326161072023,1436.271071070865,1406.0872515760502,1352.983471059156,1397.9583430298303,1443.0650507437747,1463.6277219604558,1417.8713405262977,1438.262703651157,1374.4626527337086,1394.21983423509,,1373.6295149874986,1414.318229162868,1432.8036631371522,1408.3785485536573,1403.943578728518,1371.0205299350725,1401.4247759092782
qwen3.5-35b-a3b,1473.3821109739472,1438.4366292703608,1350.343774045749,1417.7117450950216,1373.2727280110905,1414.9963086331911,1437.0859465076203,1353.5278287842802,1413.3792609717102,1425.527109573521,1392.565720893733,1354.1767669359645,1401.8252481333534,1410.0692911883575,1415.979800716725,1402.456468365128,1434.7414254482894,1369.1091266652775,1388.5690208895076,,1361.6891359239642,1399.1849369982865,1397.6266106903295,1400.816276969631,1396.829243059112,1372.3654217237759,1374.1668906219809
qwen3.5-397b-a17b,1505.20671923709,1488.0352230995202,1418.408402443542,1458.317275053089,1450.6445587894332,1463.2193925250929,1454.0375240595652,1411.6346794455594,1464.8185196278541,1473.561869329578,1444.6406912788957,1406.5601727655567,1434.8906705778911,1459.1149449989878,1449.6142509238723,1460.920910606237,1482.5034215551486,1428.099467175402,1430.5902946331423,1457.1140105567833,1360.4581960165804,1448.317524666281,1449.2716022023394,1448.780221425476,1447.7423507504095,1439.8115213001254,1447.8784695135307
qwen3.5-flash,1464.296319857941,1442.0013036804207,1350.6608743953118,1412.0137077547959,1378.4547913893048,1416.3322139819445,1395.3252991645338,1393.552609433439,1419.7148332521288,1429.546366873586,1400.7912952122788,1341.8692126972674,1369.1984555238855,1419.928311976553,1432.8287412481263,1402.449824444407,1434.7542058964411,1376.3608072549864,1381.6071698177614,,1323.9050949833374,1402.8505596815105,1410.1774550607158,1390.2814252048258,1400.5984407607575,1385.4502626599663,1417.704481841794
qwen3.5-max-preview,1521.5224795545328,1509.110662848533,1456.832349191213,1475.415595875769,1477.2270661738328,1501.323096545768,1462.4540610813503,1458.7468014054518,1488.1377373322243,1487.3795724864367,1453.3560197281247,1447.2993027457692,1449.2604560669483,1479.6753648458885,1502.2388059888015,1481.2026148992977,1497.2068134928907,1452.8503095923854,1462.524732733668,,,1473.248698679288,1472.3998706175284,1470.3918830764205,1466.1288334535536,1474.7485618841054,1417.0828460676742
qwq-32b,1383.9022661992697,1384.7448787788348,1295.7084672154847,1358.3431147583779,1288.7142420423659,1362.8643295063944,1349.3768810696688,1300.24268625086,1356.9027125910343,1372.355028059881,1337.766695592703,1286.6560993415615,1337.4843121435297,1351.6509361566393,1364.2854689476221,1356.7674433635734,1377.4993018326181,1308.021243978157,1323.3341668512446,1246.554571134036,1276.250368475782,1336.28537837028,1364.040841949795,1322.956171599899,1335.652616941691,1304.2947184787508,1342.8440786820593
qwq-32b-preview,1237.57639574143,1172.3916356034856,1108.1438782858252,1176.3715182198523,1012.4658436611473,1152.787401216347,,,1167.73667917309,1176.783111498642,1106.5772220250096,1103.7134265408722,1154.8841715940066,1160.792873419311,1222.576178618667,,1166.3730339536796,1115.7617708025807,1147.341669834983,,,1178.2028449034733,1213.6012474092163,1144.4251690200276,1155.9326548738898,1113.339732602517,
reka-core-20240904,1304.7808199899964,1314.2073380949664,1267.3941227223168,1291.3872272435042,1212.5135404209873,1287.309803312243,,1281.572730731149,1279.6305356855862,1280.7576229695599,1282.378438951645,1246.0317062041627,1329.4270220569701,1322.1970598713183,1268.087151418455,1348.4041581279305,1300.927286216408,1270.8429228559712,1259.2970085278773,,,1277.7797096128343,1244.7482000149712,1264.3760717798325,1287.201534872568,1292.8827642457763,
reka-flash-20240904,1297.9557046013906,1289.1977381834809,1242.158595195439,1274.8449058555757,1178.1426678040064,1271.039465264054,,1228.531979438085,1265.7124818528232,1269.2514187280653,1268.8223374797844,1226.879269921454,1286.827791679784,1297.4248209727227,1243.3453308186108,1288.3123600394933,1285.0857531395482,1257.0184543963387,1245.2628925693202,,,1261.4971538223676,1230.5050469460639,1236.3348568279093,1271.1167673537886,1263.8996040468774,
reka-flash-21b-20240226,1225.7644128460606,1264.0507917929058,1173.9677833428082,1236.6712125754034,1119.6664648125272,1210.4295003183215,1249.0611916376154,1217.9237071431382,1232.0321827855496,1237.7509432904483,1216.1332655950423,1161.0156918881853,1264.1843451795278,1248.8891428439513,1206.960734363318,1251.5194010766518,1252.2891279711257,1195.8414618887853,1188.1040361555524,1115.9369539100378,1155.7793149201989,1213.7544643806257,1197.1023349560962,1192.6240677647145,1225.3671284617376,1222.3632676293682,1197.6921422246164
reka-flash-21b-20240226-online,1236.0808330605582,1274.825246959509,1180.191023417447,1240.7219936612614,1130.0676065004482,1220.1477433407129,1237.5875883527158,1217.9855450209247,1233.219916645222,1240.83613563985,1227.9891265744445,1196.1593952930348,1282.987538986204,1262.3454660936134,1214.8014871233154,1253.6063216433367,1262.610773252878,1202.382924033207,1197.151532099742,1138.5379506566205,1191.336457597353,1213.7824807556528,1209.7633570688718,1203.520478751742,1232.1101291538093,1224.2090659738687,1215.4072539324186
ring-flash-2.0,1376.669774650687,1391.462289674273,1259.999931441624,1349.7117773960504,1267.9832751895603,1362.3107850745669,,,1350.9947082387791,1380.1799553827682,1322.4175302882086,1271.7162450821907,1290.9252340288704,1325.6580960772467,1361.8994195855437,1325.0267927741575,1374.3298638214628,1286.9954885423817,1317.7155236752037,,1241.603625344656,1330.6623819875595,1343.1014939054048,1283.1296785975167,1320.8265799747537,1229.612132573703,1371.846432292226
smollm2-1.7b-instruct,,1157.2489228474658,1078.713099973555,1158.657023308008,898.1149966909967,,,,1148.8064518020014,1156.8641993175747,1069.4042139931794,1073.1921302211654,,1153.7622102350983,1174.421465932614,,1145.8507759808401,1076.9332966299103,1099.2694667984497,,,1128.8944319509408,1150.4344914229837,1053.4907822253656,1113.1245124668822,1053.2786835583422,
snowflake-arctic-instruct,1176.8283931460605,1221.3864719092674,1141.0834240796512,1199.225642253354,1038.3439630499502,1157.7720446131902,1220.4797251063628,1146.8034796756683,1184.0524829632527,1199.9481724382783,1143.9845495041334,1143.810214863291,1200.9291442614735,1196.6004417813378,1157.7680734545713,1199.286368667215,1204.3605864313372,1157.7344748939736,1147.8146198235322,1042.332775560813,1065.531128089091,1124.5984773796454,1160.2441530441636,1141.610159127561,1178.2106410878919,1166.7455896627675,1174.5978366753802
solar-10.7b-instruct-v1.0,,1180.3776715516326,1137.548085089118,1183.4546843064898,1004.8289584309448,,,,1155.300182476323,1166.7369612370064,1129.4739711362295,1122.1299135850627,1184.6871675455598,1181.0784425034353,1107.8204069841581,1185.2353757633416,1168.0988618704857,1137.380521874523,1111.6060745968362,,,,1107.5630286951423,1109.5574701489054,1151.0719149583015,,
stablelm-tuned-alpha-7b,,1001.5740837885357,930.9221881158371,974.5745149988334,701.8251033599497,,,,941.0801170802031,954.6639383185075,911.0829115934664,904.6119968301227,,938.6309478284516,892.9274160815951,,968.1841721141409,928.3276358787645,905.0131828369082,,,,888.3413479315832,896.4121566587461,951.2742704143658,,
starling-lm-7b-alpha,1136.8411417359314,1204.4057335356833,1135.5167427741035,1194.6164794207143,1028.0543401831019,1132.569150007585,1167.0086968659825,1085.214283386038,1165.9631932456268,1183.4670123189612,1161.4440032898333,1132.6566397386182,1205.0228875419461,1197.3126581030203,1131.768950316521,1216.1734265410155,1184.489850480832,1138.2284016604212,1132.2341875655682,,,1147.423843859493,1124.9156949836138,1131.7905284787298,1166.2933635513214,1151.4960708041313,
starling-lm-7b-beta,1176.1281765275826,1232.6341352888703,1108.4068763920477,1200.6259460977517,1040.423925557355,1169.524512900697,1165.2752513650673,1111.752369520316,1192.8896367794596,1205.5671411760848,1171.3420560602212,1113.168857869448,1208.851589354377,1205.9103862057796,1168.0588567970185,1206.6782226509308,1216.3418218126103,1127.036664065879,1142.7581588053483,1041.6383183440976,,1163.2643955401809,1156.9413374887383,1144.502476815528,1170.477861515321,1137.3304761073023,
step-1o-turbo-202506,1355.3324241740456,1352.9122291116432,1295.6112606474499,1335.1741873251035,1266.4021699078235,1292.6581802221547,,1301.5474688808386,1333.6447427482271,1351.8210217042147,1320.44728735835,1279.5759735105157,1328.7649809814939,1335.8775107670476,1327.141074914781,1329.7860099775578,1351.4639483995416,1302.315750552419,1308.8598563684395,,,1343.8781176981402,1300.4202858423332,1326.4366781909891,1320.5169101116378,1324.5183667216265,
step-2-16k-exp-202412,1366.2759977175892,1371.15092477464,1337.1017891289928,1354.5769619953016,1290.2243162793468,1324.8691280625417,,,1338.4415825621136,1346.5546748407273,1312.08120616554,1302.0902504992291,1346.718200760281,1345.8769717493942,1323.064129112663,1377.7316403202467,1352.1077014563903,1318.898690897869,1315.3339297746904,,,1341.7638626644466,1312.6301545398392,1307.6419225771442,1333.8750536451357,1340.4356269347654,
step-3,1394.1500234610912,1408.0395075210154,1308.7395691849583,1372.7836038660814,1307.2965959152675,1359.6769693758297,,1359.2135859918485,1377.3362383171957,1401.7164972814933,1355.3107900264722,1322.6384801112733,1338.056804091307,1350.3808757933866,1377.6672166165843,1365.7027522697426,1391.096454884877,1317.3668677818516,1343.9076833847048,,1244.9519511180824,1346.5805808111513,1363.453725103818,1342.0957171069965,1347.5229019617086,1324.3434943630884,1375.2798919998677
step-3.5-flash,1443.4170683295033,1448.3212488375686,1342.8410658738003,1409.376466927994,1366.1964133848178,1429.6177078853323,1422.5105057238436,1375.4230741516978,1410.6415764573935,1422.9475700597136,1384.790240266035,1343.5527845183792,1397.7454552974227,1400.155061380815,1413.3941196016096,1397.1163367415256,1434.0186634092863,1366.6415365787877,1384.4220620018411,1315.7584595639064,1346.7740685750973,1406.1107710493593,1395.1187476321531,1394.6128212578008,1391.3882683799447,1369.696316660697,1407.6520185629975
stripedhyena-nous-7b,,1124.131064331645,1088.1229161925462,1150.7127654019043,956.4769235306904,,1126.4108672818015,,1105.378614222521,1120.6050600476287,1085.3745499680497,1086.7717272522395,1115.747980439113,1134.7044135530687,1079.8511997671537,1131.7775979864205,1136.3886586015803,1090.4259833755814,1085.6440067602548,,,1069.0631182122543,1082.6388136215596,1073.8464964885593,1119.681640810179,,
trinity-large,1380.2069060685367,1443.133185009422,1356.5692199698403,1401.1678591182394,1343.3721794153616,1413.8368963257333,1437.564057281549,1323.40829335102,1400.4276547983188,1421.9596734985128,1385.0282799128618,1354.8349277502105,1401.2092103891796,1402.443645353739,1380.0900444923834,1415.9531124982793,1424.6981705332798,1357.8063726968833,1372.082547299798,,1330.2206772571865,1397.6175553220803,1361.4990854718778,1372.299419001105,1375.1086788169982,1352.6951318605252,1397.3453070161067
tulu-2-dpo-70b,1103.4454772387076,1211.8044969631335,1145.5420808186375,1204.0499243307213,1043.5282758213566,,,,1185.4803983129293,1203.9610771947857,1168.851539278773,1170.4219339357192,1219.9660387956653,1191.9687674709032,1141.1740913946403,1174.4937463838032,1196.6244508872971,1164.0467645345666,1167.2688974599612,,,1174.3405353826804,1143.8319030492717,1134.0946527133406,1176.7670146447026,,
vicuna-13b,1146.2973826969535,1160.0331071984485,1124.839428076189,1160.6399324466797,985.4958269840522,1110.6306657356863,1119.0541425022989,1080.6814893958067,1129.4613546950407,1140.0884870398081,1122.531435282628,1109.4313738573624,1173.8906301403395,1156.0274610920987,1081.6091353284205,1164.4563489605675,1160.8398414227463,1142.7108625472738,1111.796380015503,1001.3483406905191,,1140.706705420634,1080.734126861477,1099.3240880718768,1139.611798396717,1125.8832555596157,1164.3570970057085
vicuna-33b,1132.6810503856957,1190.3988309589113,1171.4099477050795,1198.550020546284,1038.9829586028645,1140.2620189959166,1169.004494636541,1131.8047716134515,1162.0582675271085,1173.1676399110365,1154.2549462768825,1164.098627020911,1192.2543584521413,1194.5703789470363,1127.4746587894297,1180.1114595233216,1187.7240246442607,1169.275269712638,1135.1817118182896,1023.9682863901028,,1130.8508540245593,1114.0687023570053,1139.2072453613637,1171.5152901631914,1141.6183731302149,1145.6006484394782
vicuna-7b,1085.9381508707197,1128.5012541753322,1088.0410816717051,1130.9240190080047,958.2555851060988,,,,1102.6361002141512,1110.3454282754542,1088.5636523428013,1096.1398656009162,1149.1034064533078,1119.9708599797582,1041.9006130971295,1141.0867047882148,1130.2772406405882,1113.4219473776218,1071.5034048027364,,,1138.6218251472778,1045.3116095744142,1059.8129482461882,1113.333008215062,,
wizardlm-13b,1119.5677492549905,1148.58339904971,1139.9545239068702,1170.7972672332326,1006.6074935577944,,,,1112.416478658047,1126.965995814314,1110.7361737132303,1139.0631105876184,1196.5073898342398,1173.3735694138873,1068.1359036397712,1176.6824416266904,1156.3733854815437,1150.8855614344084,1119.4149591517373,,,1146.224638429697,1062.725626086201,1109.0548546855991,1147.927577200377,,
wizardlm-70b,1151.6790829876238,1190.2777985204125,1197.1974898778594,1211.581761495777,1058.130011886834,,,1150.2238236106912,1170.445934986334,1184.7834361892674,1174.9579332744925,1174.2333206360918,1221.1083638337277,1203.0124927036504,1154.205098990673,1203.900934671165,1186.3496949986406,1192.791613273219,1159.1438054397424,,,1178.538337307663,1156.3701570175695,1164.5256021784953,1183.4175476235805,1213.0651701988372,
yi-1.5-34b-chat,1273.569202565713,1246.2094970563548,1159.426797319421,1248.9619025372176,1098.2840722379897,1216.7841329183389,1211.7124062619198,1156.02759448197,1224.0816963091363,1239.8230920970163,1197.312522124126,1152.0613584118648,1252.3971892278364,1231.784914225262,1221.1590512430462,1228.8310415994736,1237.7364164086166,1174.0618883606785,1185.2265037146537,1075.4899014279754,1079.3816464118347,1201.5153162190381,1212.1090443022758,1188.5283493087586,1212.4102722374714,1136.643739918835,1167.0480375050925
yi-34b-chat,1250.3433820240512,1203.0961922749784,1153.2762372109164,1208.9023309184715,1052.5057053339208,1150.663315998608,1159.2714259513261,1103.3535161037244,1182.1676351500919,1195.656551186551,1172.4078208779015,1158.4297498602552,1222.61876450723,1215.1687372678725,1157.7656890170726,1203.7726115871592,1204.2702809365674,1162.3118678923274,1148.4898188781672,1049.740658791793,1041.0129246387564,1168.1704862892468,1149.6736940798323,1160.2450021630852,1182.7055911973048,1109.2346573341242,1129.4276574465343
yi-lightning,1363.1030288243583,1368.568644913635,1297.822519643813,1354.1232677008334,1280.910523688839,1330.350512424449,1343.5852374392684,1291.2903859789549,1340.9952306889968,1360.3331956583722,1319.8615845063782,1294.6546304776311,1365.7929902623778,1354.7781221147693,1316.663624730064,1357.7201858314684,1359.9412885282,1302.197860886474,1307.8667490456335,1253.1153677124662,1224.323176384682,1325.179709218387,1305.8309434039397,1330.5855486616056,1328.1015677844575,1284.6979582603967,1337.0015469260652
zephyr-7b-alpha,,1163.6779838337534,1100.5682159358207,1157.2768063578521,971.0729945880973,,,,1120.5171607115753,1134.9509895486394,,1098.7437616491834,,1144.2804749678066,,,1157.553728751347,1121.5441694035833,1095.112772858725,,,,,1073.530577310678,1125.6107764576518,,
zephyr-7b-beta,1046.5753826812197,1149.6026932565624,1135.673598453799,1166.1576302382516,973.5365451553191,1107.6169519546092,1104.6840265870678,1057.1219533617657,1114.4921692544435,1133.55932547234,1097.3164057888384,1114.565143183514,1188.3270792581304,1160.0721036742452,1092.7417965976942,1153.4887250339166,1143.298473325521,1119.804021388276,1085.539463536572,,,1102.7400992376915,1081.183345151088,1088.6513087455735,1129.7557684302199,1129.2365682916607,1139.1456187284052
zephyr-orpo-141b-A35b-v0.1,1185.84418297262,1242.056253191131,1167.709739149584,1238.4000722398835,1097.660912266767,1166.4960036457483,,,1213.4257481585657,1227.4909330175192,1186.4116054595638,1188.4501636433683,1226.0848574110444,1241.6261589255764,1198.786574157391,1234.142867036248,1234.0454423949745,1193.49766083045,1188.675188422934,,,1180.0373256308494,1194.3802852059316,1157.5246098978882,1211.5105962760495,1183.0351332365974,
